soal,jawaban,nilai,tipe
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"(1) Pemberian kasih sayang dan perhatian dari orang tua dalam hal apapun. (2) Adanya pengawasan dari orang tua yang tidak mengekang. Contohnya: orang tua boleh saja membiarkan dia melakukan apa saja yang masih sewajarnya, dan apabila menurut pengawasan orang tua dia telah melewati batas yang sewajarnya, orang tua sebagai orangtua perlu memberitahu dia dampak dan akibat yang harus ditanggungnya bila dia terus melakukan hal yang sudah melewati batas tersebut. (3) Biarkanlah dia bergaul dengan teman yang sebaya, yang hanya beda umur 2 atau 3 tahun baik lebih tua darinya. Karena apabila orang tua membiarkan dia bergaul dengan teman main yang sangat tidak sebaya dengannya, yang gaya hidupnya sudah pasti berbeda, maka dia pun bisa terbawa gaya hidup yang mungkin seharusnya belum perlu dia jalani. (4) Pengawasan yang perlu dan intensif terhadap media komunikasi seperti tv, internet, radio, handphone, dll. (5) Perlunya bimbingan kepribadian di sekolah, karena disanalah tempat anak lebih banyak menghabiskan waktunya selain di rumah. (6) Perlunya pembelajaran agama yang dilakukan sejak dini, seperti beribadah dan mengunjungi tempat ibadah sesuai dengan iman kepercayaannya. (7) Orang tua perlu mendukung hobi yang dia inginkan selama itu masih positif untuk dia. Jangan pernah orang tua mencegah hobinya maupun kesempatan dia mengembangkan bakat yang dia sukai selama bersifat Positif. Karena dengan melarangnya dapat menggangu kepribadian dan kepercayaan dirinya. (8) Orang tua harus ",73.66666666666667,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,selalu memantau dimana pun anak berada dengan berkomunikasi ,10.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1 dilarang merokok 2 dilarang minim minuman keras 3 dilarang makan makanan haram 4 dilarang keluar malam 5 dilarang tawuran 6 dilarang masuk diskotik 7 dilarang berjudi ,23.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1) Tidak terlalu mengekang anak 2) Tidak membatasi anak untuk bergaul dengan siapapun 3) Berikan bimbingan kepada anak terhadap dunia luar 4) berikan kasih sayang kepada anak 5) batasi anak untuk jam malam 6) jangan terlalu memanjakan anak ,24.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,a ,1.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"luruskan niat, cari teman yang baik, selalu lihat situasi dan kondisi, selalu berdoa minta perlindungan pada allah ",13.666666666666666,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,mendidik dengan baik ,9.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"disiplin, bijaksana, arif, tegas, jujur, ramah, adil, beriman ",13.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,tidak boleh pulang malam over protective memonitoring orang tua jujur dan adil ,20.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Selalu menjalin komunikasi dengan anak,selalu tegas,memberikan contoh yang baik,sering ajak jalan-jalan dengan anak,memberikan semangat ketika anak sedang galau,disiplin serta mengedepankan musyawarah ",23.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,baik hati dan gotong royong ,9.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"jangan pernah pulang malam , dilarang berpacaran ",9.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,tegas disiplin bijaksana arif jujur ramah beriman ,12.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1. melarang anak keluar malam 2. pamitan sebelum bepergian 3. mengetahui dengan siapa anak tersebut keluar rumah 4. selalu komunikasi dengan anak 5. menceritakan apa yang dirasakan anak 6. selalu terbuka terhadap anak 7. tidak menekan posisi anak secara berlebihan ,41.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"pulang tidak malam , kalo belajar kelompok di rumah aja ",11.333333333333334,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Respek dan kebebasan pribadi. Jadikan rumah tangga nyaman dan menarik. Hargai kemandiriannya. Diskusikan tentang berbagai masalah. Berikan rasa aman, kasih sayang, dan perhatian. Anak-anak lain perlu di mengerti. Beri contoh perkawinan yang bahagia. ",26.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- Mengawasi pergaulan anak - tidak memberi fasilitas yang berlebihin / diluar kebutuhan - memberi waktu luang untuk anak agar terjalin komunikasi yang baik - tidak mengajarkan gaya hidup mewah - mengajarkan agama dengan pondasi yang kuat,26.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"-Selalu Mengawasi anak -Selalu percaya pada anak -Selalu mengingatkan pergaulan yang baik pada anak -Selalu mendoakan anak -Selalu memberikan arahan pada anak -Selalu memberikan contoh yang baik pada anak -tidak terlalu sibuk dengan dunia kerja, sehingga anak merasa kesepian",30.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-mendidik dengan cara diberi pengertian dan contoh -meberikan contoh lingkungan yang baik -menjadi tempat curhat anak dengan terbuka -tidak langsung memarahi anak -memberikan tontonan yang baik -menjaga lisan dan perbuatan saat dirumah dan dimana saja -tidak mengekang anak,50.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"membatasi pergaulan anak, memberikan fasilitas terhadap anak, memantau aktifitas anak ",26.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"tidak terlalu mengekang anak, membebaskan anak dalam membuat keputusan namun tetap dalam pengawasan, memantau aktifitas anak, menjadikan orangtua sebagai teman utama bagi anak, mau mendengar keluh kesah anak, jangan langsung menjudge anak, menasihati anak tanpa melukai perasaannya. ",55.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Di didik dengan penuh kasih sayang, tidak sering memarahi anak agar anak tidak bertambah marah, diberikan contoh yang baik oleh kedua orang tuanya, hindarkan dari linkungan yang buruk, beri nasihat apa yang baik dan apa yang buruk, berikan kebebasan berpendapat tetapi jika salah luruskan jawaban dengan pikiran dingin, Diberikan tontonan yang mendidik. ",50.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"-pertama, menanamkan nilai nilai agama yang kuat pada anak nya. memberi contoh yang baik agar anakanya kuat imannya serta dapat memilih mana yang baik dan mana yang buruk. -menanamkan jiwa jiwa nasionalisme dan patriotisme serta jiwa jiwa kebangsaan pada ",25.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- mengajarkan kedisiplinan kepada anak - mengarkan dan memberikan pendidikan - mengajarkan Selalu mendekatkan diri kepada Allah dengan beribadah - mengajarkan kepada anak cara memilih teman yang baik,39.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- menasehati anaknya - memberikan pengarahan terhadap pergaulan - memberikan edukasi pergaulan - memberi keuntungan dan kerugian tentang pergaulan - mendidik anaknya untuk memilih pergaulan yang baik - mendidik anak agar tidak mudah terpengaruh oleh orang lain - mendidik anak agar memilih pergaulan yang bisa Mendukung kesuksesannya,30.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- membimbing - mengontrol - menasehati,13.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Memberi anak kebebasan dalam memilih keputusan, menjaga, mendekatkan ke agama ",21.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- menjadi teman anak - tidak melarang anak tetapi lebih menjelaskan kenapa hal itu tidak boleh dilakukan - Menunjukan contoh perilaku yang baik sesuai norma - Selalu mengajarkan rendah hati - tidak membiasakan anak hidup berfoya foya - tidak pelit terhadap anak - Selalu memantau pergaulan anak,43.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- membiasakan anak agar berkata jujur - memberi tau anak mana yang baik dan mana yang buruk - membiasakan untuk Selalu rendah hati - membiasakan untuk Selalu waspada terhadap siapapun - Selalu mengajak anak bercerita - memantau pergaulan - mengenal teman-teman anak,38.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-tidak boleh Pulang malam -di pantau setiap hari -Selalu di telepon -di beri nasehat -di ajarkan Selalu untuk beribadah -di beri pengetahuan tentang pergaulan -jangan terlalu keras dalam mendidik,25.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- sering memberi nasihat - Mengajari di SIplit Sejak DIni,13.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"berikan pendidikan agama yang cukup,percaya pada anak,tanamkan tanggung jawab dalam kebebasan,jangan membandingkan anak,buat anak merasa nyaman,coba mengerti dunia anak,luangkan waktu bersama ",31.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- TEgas - Disiplin - Tanggung jawab - memantau kegiatan - tidak plin-plan,20.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- memberi pendidikan Sejak DIni masalah pergaulan - memberi wawasan tentang cara berteman yang baik - mengarahkan anak agar bisa memilih teman yang baik - mengajarkan anak agar tidak mudah terpengaruh hal negatif - anak harus pintar- pintar memilih teman - orang tua Selalu memantau pergaulan anak - dimasukkan pesantren,44.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-memberikan pembelajan tentang agama Sejak DIni -memberikan wawasan tentang berteman -menuntun agar memilih teman dengan baik -bemberikan ajaran yang positif didalam rumah -memantau anak - di arahkan untuk berbuat baik - diberikan contoh perbuatan yang baik,44.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Batasi keluar anak, beritahu anak yang baik dan buruk, sebisa mungkin orang tua harus kenal dengan temannya, turuti mau anak jika itu baik, jangan memukul anak, tanamkan ajaran agama kepada anak, nasehati anak jika itu buruk ",39.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-mengisi waktu kosong dengan kegiatan positif -orang tua harus lebih akrab dengan anak -perhatikan lingkungan sekitar -membatasi waktu keluar rumah -jangan pacaran jika belum cukup umur -ceritakan pengalaman posistif orang tua pada anak -keluarga adalah segalanya,49.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"Di larang keluar malam, diatur jam bermain, di beri penjelasan, di awasi, di beri tau teman yang baik, di kasih tau kalau salah bergaul, di tegur jika bermain dengan teman yang salah. ",21.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"mengawasi pertemanan anak,meberikan perhatian lebih dalam pergaulan,menasehati anak jika ada sesuatu masalah dalam bergaul, memberikan aturan pada anak sejak usia dini. ",41.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-jangan BERCERAI dengan ISTRI / SUAMI -mengontrol sikapnya tehadap orang tua -memberikan ilmu agama kepadanya -memberikan kasih sayang terhadap anak -mempererat hubungan antara orang tua dan anak -mengetahui prilaku dari temannya -mengetahui kegiatan sehari-hari yang dilakukan temannya,53.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,- melarang pergaulan bebas - melarang bergaul dengan area lingkungan yg bersifat jahat - mengaji - sholat - sekolah - membantu orang tua - tidak melawan orang tua,27.666666666666668,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"mengarahkan anaknya , memberikan dasar agama yang kuat , kritis memilih teman , menasehati jika berbuat salah , memarahi jika berperilaku tidak baik ",29.333333333333332,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,memberi perhatian yang cukup. tidak terlalu dimanjakan dan tidak terlalu dibentak bentak. selalu mengawasi pergaulan anak. mendaftarkan anak ke tempat yang dapat menyalurkan hobi ,43.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,"membatasi pertemanan, dilarang keluar malam, selalu ijin, tidak boleh sembarangan keluar rumah. ",39.666666666666664,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,memahami apa artinya hidup mengajarkan norma agama mengajarkan norma asusila mengajarkan norma sosial mengajarkan batas-batasan yang ada ,27.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,manjadi teladan bagi anak. membimbing anak ke arah yang benar. tidak mengekang anak. mengenalkan mana yang baik dan buruk. memberikan dasar-dasar agamabiar dapat memilih. ,21.0,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,1. selalu di awasi 2. mengenali semua teman-teman nya 3. memberi sedikit kebebasan dalam memilih teman 4. menggunakan kelembutan 5. jangan di kasari 6. dikasih uang yang banyak 7. menambah gizi pada anak ,50.333333333333336,train
Sebutkan 7 sikap orang tua agar anak tidak salah memilih pergaulan?,-awasi -jangan terlalu dipaksa -jangan ditekan -beri kecukupan -beri motovasi -harus bersifat kekeluargaan -jangan di kasari,13.666666666666666,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh.",100.0,test
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan 4 sehat 5 sempurna merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang ,11.666666666666666,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan dengan gizi yang seimbang dan cukup untuk tubuh ,19.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,Makanan yang mengandung unsur-unsur yang dibutuhkan oleh tubuh. ,10.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang begisi dan memiliki banyak protein untuk kekebalan sistem inmun tubuh ,11.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,nasi. sayur. buah. susu. daging. telur. ,28.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"karbohidrat,lemak,protein,telur,susu ",26.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"karbohidrat,lemak,protein,telur,susu ",26.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makan makanan secara rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan ",41.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mencangkup karhohidrat, air, mineral, protein dan kalsium ",22.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh ",25.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"nasi, susu, buah, sayur ,lauk pauk ",28.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"4 makanan sehat mengandung karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium ",43.333333333333336,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan yang mengandung 4 Makanan sehat yaitu Nasi, Sayur Mayur, Lauk Pauk, dan buah ,serta 5 Sempurna yaitu susu sebagai sumber kalsium bagi tubuh ",49.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,jjjjjj ,1.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makan dan minum secukupnya ,6.666666666666667,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang mengandung karbohidrat protein serat susu ,21.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang gizi dan asupanya diperlukan oleh tubuh yang mengandung serat,karbohidrat, protein, mineral, vitamin dan susu ",32.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang mengandung karbohidrat protein vitamin serat dan mineral ,28.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang terdiri atau mengandung nutrisi seperti karbohidrat,protein,vitamin. Makanan itu terdiri dari nasi,ikan atau lauk pauk,sayur,susu serta buah-buahan ",56.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang harus ada setiap hari ,8.333333333333334,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang sudah mengandung protein , karbohidrat, nutrisi , yang dibutuhkan oleh tubuh ",28.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang dimasak oleh mama ,7.666666666666667,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung karbohidrat, protein, vitamin, kalsium, gizi ",27.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung nutrisi , protein dan lainya yang seimbang serta adanya susu ",24.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, dan vitamin yang diciptakan pada tahun1950-an oleh Prof.Poerwo Soedarmo yang sering disebut juga sebagai Bapak Gizi Indonesia. Slogan ""Empat Sehat Lima Sempurna ""berisikan lima kelompok makanan, yaitu: 1. Makanan Pokok Makanan utama berfungsi sebagai sumber tenaga bagi tubuh untuk dapat mampu malakukan aktifitas sehari-hari. Contohnya seperti nasi, jagung, oat, kentang, gandum / tepung terigu, serta umbi-umbian lainnya. 2. Lauk-Pauk Lauk pada makanan memiliki fungsi untuk memenuhi kebutuhan zat pembangun pada tubuh. Misalnya yaitu tempe, tahu, telur, daging, ikan, dan lain-lain. 3. Sayur-Mayur Sayur-sayuran pada makanan memiliki fungsi untuk memenuhi kebutuhan zat pengatur pada tubuh. Contoh : Kangkung, bayam, terong, tomat, cabe, kacang panjang, kol gepeng, labu siam, dan lain sebagainya. 4. Buah Mirip dengan sayur mayur, buah-buahan pada makanan memiliki fungsi untuk memenuhi kebutuhan zat pengatur pada tubuh. Contohnya yakni apel, manggis, markisa, kesemek, salak pondoh, duren, dan lain sebagainya. 5. Susu Susu sebagai pelengkap di mana tidak ada kewajiban atau keharusan kita untuk mengkonsumsi atau meminumnya. Namun tidak ada salahnya jika kita minum susu setelah makan, karena mengandung berbagai macam kandungan zat yang berguna dan baik bagi tubuh kita. ",41.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,4 sehat 5 Sempurna adalah - Makanan Pokok - Lauk Pauk - Buah-buahan - Sayuran - Susu ,41.333333333333336,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"4 sehat adalah makanan yang mengandung nasi, sayur, buah, lauk, di lengkapi dengan susu menjadi 5 sempurna ",41.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan empat sehat lima sempurna yakni makanan yang mengandung karbohidrat contohnya nasi atau gandum, protein contohnya ikan atau daging, vitamin contohnya buah - buahan, dan zat besi contohnya sayur - sayuran di tambah dengan susu ",30.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"nasi, lauk, sayur, buah dan sayur ",31.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan dengan komposisi nasi, lauk, sayur mayur, buah dan susu. ",45.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Ada Sayur, Daging, Buah, Nasi, Susu. yang dapat membuat badan kita terasa sehat. ",42.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"nasi, sayur, buah, daging, susu. ",28.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,memenuhi kebutuhan kecukupan gizi pada tubuh ,10.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan sehat yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur - sayuran, buah - buahan dan disempurnakan oleh susu. makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh. ",77.33333333333333,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah makanan yang kandungan gizinya dibutuhkan oleh tubuh, seperti vitamin, mineral, karbohidrat dan lain-lain. ",55.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung nasi,sayur, buah, lauk-pauk, dan susu ",30.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan 4 sehat 5 sempurna yang menjelaskan kandungan gizi ideal manusia. Makanan 4 sehat terdiri nasi, lauk pauk, sayur-sayuran, dan buah-buahan 5 sempurnanya adalah susu. Nasi merupakan sumber karbohidrat, lauk pauk sebagai protein, sayuran minaral dan buaha-buahan sebagai vitamin. ",57.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"4 sehat 5 sempurna merupakan makanan yang mengandung beberapa zat yang penting bagi tubuh yaitu karbohidrat, mineral, protein, vitamin dan lemak jenuh dalam jumlah yang tidak banyak. ",46.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang dapat menyehatkan tubuh dan mengandung banyak protein, mineral, nutrisi yang baik bagi tubuh kita. ",30.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan 4 sehat 5 sempurna adalah konsep makanan sehat yang dikampanyekan pemerintah sejak tahun 1955. Dalam konsep 4 sehat 5 sempurna, makanan sehat adalah makanan yang mengandung 4 sumber nutrisi yaitu makanan pokok, lauk pauk, sayur-sayuran, buah-buahan, dan disempurnakan dengan susu. Jika dilihat dari kandungannya, makanan 4 sehat 5 sempurna adalah makanan yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh. ",95.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"menu makanan yang lengkap dan mengandung zat gizi yang dibutuhkan oleh tubuh seperti karbohidrat, protein, vitamin dan mineral. Masing-masing zat gizi ini terkandung dalam berbagai jenis makanan yang berbeda. Karena itu menu makanan harus bernekaragam. Agar kebutuhan gizi yang di perluka tubuh terpenuhi. ",46.333333333333336,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang mengandung banyak nutrisi bagi tubuh kita agar tubuh menjadi sehat ,12.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung karbohidrat, protein, vitamin, mineral, dan susu ",30.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung karbohidrat,protein, vitamin,lemak dan susu ",30.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang berupa susu, daging, buah, sayur, nasi ",23.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang mengandung karbohidrat, vitamin, mineral, zat besi, dan kalsium ",30.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"Makanan yang mengandung nasi, sayur, daging, buah, dan susu. ",26.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang terdiri dari nasi,lauk pauk, sayur-sayuran ,buah-buahan dan susu ",30.666666666666668,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"4 sehat 5 sempurna: makanan pokok, lauk pauk, sayur-mayur, buah-buahan, disempurnakan dengan susu. ",40.666666666666664,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan pokok, lauk pauk, sayur-mayur, buah-buahan, dan disempurnakan dengan susu bila mampu, menjadi lima sempurna. ",42.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makan 4 kali tambah 1 kali ngopi ,5.333333333333333,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan yang dianjurkan untuk mencukupi segala kebutuhan tubuh yang berisi nasi, lauk pauk, sayur, buah, dan susu di setiap menunya ",47.333333333333336,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,"makanan gizi lengkap, dengan menu nasi, sayur, buah, ikan dan susu ",41.0,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,makanan yang memenuhi syarat sehat dan ditambahi susu untuk sempurna ,23.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,1. nasi 2. sayur 3. buah 4. protein 5. susu ,28.333333333333332,train
Apa yang dimaksud dengan makanan 4 sehat 5 sempurna?,-nasi -lauk pauk -sayur -buah -susu,31.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Otak merupakan bagian terpenting dari tubuh manusia. Segala aktivitas akan dikoordinasikan dengan otak sebelum dijalankan oleh bagian tubuh. Pikiran positif akan menghindarkan anda dari stres, meningkatkan rasa percaya diri serta menjaga kinerja organ tubuh lainnya tetap maksimal.",100.0,test
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,karena fikiran bisa mempengaruhi kondisi tubuh kita ,26.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"berpikir positif sangat penting untuk kesehatan, karna jiwa yang positif melahirkan raga yang sehat ",30.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,Menyebabkan kondisi yang positif pada jiwa seseorang. ,22.333333333333332,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,berfikir secara bijaksana dan menghindari hidup yang merugukan diri sendiri ,19.666666666666668,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,dengan berfikir positif maka manusia akan berfikir yang baik untuk kesehatannya. sehingga mendorong individu untuk selalu melakukan pola hidup sehat setiap harinya. ,30.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"makan-makanan yang bergizi,olahraga ",6.666666666666667,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"makan-makanan yang bergizi,olahraga ",6.666666666666667,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,denga berfikir positif maka tubuh akan berusaha menjalani pola hidup sehat dan tidak memberatkan kondisi tubuh ,42.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,berfikir positif membuat jiwa kita merasa bahagia ,24.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"Jika boleh saya menilai, maka pola sikap dan pemikiran “short-cut” (asal bunyi tanpa observasi, data dan pengujian) seperti itu tidak jauh berbeda dengan pola pemikiran kita 5 abad yang lalu, hanya saja saat ini masyarakat telah memiliki knowledge yang lebih mengenai patologi. Namun, pemikiran yang sengaja kita batasi untuk mengeksplor lebih mendalam fenomena-fenomena alam sebagai source of knowledge tampaknya menjadi penghalang terbesar kemajuan pendidikan teknologi bangsa kita. Ini berimplikasi tumbuhnya kultur bangsa yang hanya lebih cenderung menjadi bangsa pengguna (customer-consumer) produk luar, bukan producer atau inventor. DNA dan Kehidupan ",40.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,selalu berpikir yang benar ,9.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,"jika kita berfikir positif maka kita akan tenang dan syaraf akan tidak tegang, selain itu kita tidak stress sehingga kita sehat ",30.0,train
Bagaimana hubungan berfikir positif terhadap pola hidup sehat?,Berfikir positif selalu membawa dampak positif bagi diri sendiri dan orang lain ,26.0,train
